,first_name,last_name,name,age,race,ELLStatus,grade,school,subject,teacher,year,studentID
35,Joseph,Evans,Joseph Evans,12,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,136
36,Richard,Holt,Richard Holt,12,Hispanic,No,7,Burley Middle School,Social Studies,Frank Barker,2020,137
37,Denise,Thompson,Denise Thompson,12,Asian,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,138
38,Robin,Jones,Robin Jones,12,White,Yes,7,Burley Middle School,Social Studies,Frank Barker,2020,139
39,Margaret,Morgan,Margaret Morgan,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,140
40,Jeffery,Martin,Jeffery Martin,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,141
41,Megan,Mitchell,Megan Mitchell,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,142
42,Matthew,Baird,Matthew Baird,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,143
43,Diane,White,Diane White,13,Black/African American,No,7,Burley Middle School,Social Studies,Frank Barker,2020,144
44,Penny,Duncan,Penny Duncan,11,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,145
45,Erica,Stevens,Erica Stevens,12,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,146
46,Cynthia,Collier,Cynthia Collier,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,147
47,Edward,Davis,Edward Davis,11,White,Yes,7,Burley Middle School,Social Studies,Rachel Lopez,2020,148
48,Jennifer,Wong,Jennifer Wong,12,Hispanic,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,149
49,Michelle,Walters,Michelle Walters,12,Black/African American,No,7,Burley Middle School,Social Studies,Frank Barker,2020,150
50,Ashley,Walker,Ashley Walker,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,151
51,Linda,Hall,Linda Hall,11,Multi-racial,No,7,Burley Middle School,Social Studies,Frank Barker,2020,152
52,Nathan,Howe,Nathan Howe,11,Hispanic,No,7,Burley Middle School,Social Studies,Frank Barker,2020,153
53,Raymond,Roberts,Raymond Roberts,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,154
54,Melissa,Mendoza,Melissa Mendoza,13,Multi-racial,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,155
55,Paul,Greene,Paul Greene,12,Black/African American,No,7,Burley Middle School,Social Studies,Frank Barker,2020,156
56,Mackenzie,Douglas,Mackenzie Douglas,12,Asian,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,157
57,Chelsea,Cannon,Chelsea Cannon,12,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,158
58,Shelby,Landry,Shelby Landry,11,White,Yes,7,Burley Middle School,Social Studies,Frank Barker,2020,159
59,Matthew,Nelson,Matthew Nelson,13,Asian,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,160
60,Dennis,Kelly,Dennis Kelly,11,Black/African American,Yes,7,Burley Middle School,Social Studies,Rachel Lopez,2020,161
61,Alicia,Fuller,Alicia Fuller,11,Asian,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,162
62,Abigail,Schwartz,Abigail Schwartz,12,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,163
63,Walter,Henderson,Walter Henderson,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,164
64,Jonathan,Simmons,Jonathan Simmons,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,165
65,Ethan,Wright,Ethan Wright,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,166
66,Bryce,Gill,Bryce Gill,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,167
67,Michael,Davies,Michael Davies,11,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,168
68,Russell,Madden,Russell Madden,12,Hispanic,No,7,Burley Middle School,Social Studies,Frank Barker,2020,169
69,Anna,Green,Anna Green,12,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,170
70,Nancy,Davis,Nancy Davis,13,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,171
71,Tyler,Sanchez,Tyler Sanchez,13,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,172
72,Thomas,Sanchez,Thomas Sanchez,11,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,173
73,Beverly,Mckinney,Beverly Mckinney,12,White,Yes,7,Burley Middle School,Social Studies,Rachel Lopez,2020,174
74,Joan,Wyatt,Joan Wyatt,11,Hispanic,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,175
75,Rachel,Dudley,Rachel Dudley,12,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,176
76,Robin,Mejia,Robin Mejia,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,177
77,John,Martin,John Martin,11,Multi-racial,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,178
78,Johnathan,Lyons,Johnathan Lyons,13,Multi-racial,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,179
79,Daniel,Lopez,Daniel Lopez,13,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,180
80,Benjamin,Vincent,Benjamin Vincent,11,Asian,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,181
81,Jennifer,Obrien,Jennifer Obrien,11,White,Yes,7,Burley Middle School,Social Studies,Melissa Molina,2020,182
82,Megan,Soto,Megan Soto,13,Hispanic,No,7,Burley Middle School,Social Studies,Frank Barker,2020,183
83,Daniel,Barnes,Daniel Barnes,11,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,184
84,Christopher,Ramos,Christopher Ramos,12,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,185
85,William,Heath,William Heath,12,Hispanic,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,186
86,Barbara,Walker,Barbara Walker,11,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,187
87,Bryan,Knight,Bryan Knight,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,188
88,Andrea,Chase,Andrea Chase,11,White,Yes,7,Burley Middle School,Social Studies,Melissa Molina,2020,189
89,Cody,Stanley,Cody Stanley,12,Multi-racial,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,190
90,Christian,Anderson,Christian Anderson,12,Multi-racial,No,7,Burley Middle School,Social Studies,Frank Barker,2020,191
91,Andrew,Thompson,Andrew Thompson,11,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,192
92,Amy,Myers,Amy Myers,11,Black/African American,No,7,Burley Middle School,Social Studies,Frank Barker,2020,193
93,Nancy,Castillo,Nancy Castillo,12,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,194
94,Joseph,James,Joseph James,11,White,Yes,7,Burley Middle School,Social Studies,Melissa Molina,2020,195
95,Howard,Mitchell,Howard Mitchell,13,White,No,7,Burley Middle School,Social Studies,Melissa Molina,2020,196
96,Lori,Barnett,Lori Barnett,12,Black/African American,Yes,7,Burley Middle School,Social Studies,Rachel Lopez,2020,197
97,Gregory,Padilla,Gregory Padilla,11,White,No,7,Burley Middle School,Social Studies,Rachel Lopez,2020,198
98,Adam,Burns,Adam Burns,12,White,No,7,Burley Middle School,Social Studies,Frank Barker,2020,199
99,Megan,Carter,Megan Carter,11,Multi-racial,No,7,Burley Middle School,Social Studies,Frank Barker,2020,200
0,Nancy,Armstrong,Nancy Armstrong,12,Hispanic,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,201
1,Theresa,Pacheco,Theresa Pacheco,11,Black/African American,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,202
2,Teresa,Miles,Teresa Miles,11,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,203
3,Michael,Kane,Michael Kane,12,Hispanic,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,204
4,Jenny,Manning,Jenny Manning,12,Hispanic,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,205
5,Cody,Martin,Cody Martin,11,Black/African American,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,206
6,Calvin,Vargas,Calvin Vargas,11,Hispanic,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,207
7,Devin,Cole,Devin Cole,12,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,208
8,Karina,Taylor,Karina Taylor,12,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,209
9,Michael,King,Michael King,11,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,210
10,William,David,William David,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,211
11,Rachel,Williams,Rachel Williams,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,212
12,Christopher,Copeland,Christopher Copeland,13,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,213
13,Jessica,Garza,Jessica Garza,12,Hispanic,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,214
14,Sandra,Burch,Sandra Burch,11,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,215
15,Maxwell,Blevins,Maxwell Blevins,13,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,216
16,Nancy,Lambert,Nancy Lambert,12,Asian,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,217
17,Derek,Ramos,Derek Ramos,12,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,218
18,Kathleen,Barnes,Kathleen Barnes,11,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,219
19,Benjamin,Hamilton,Benjamin Hamilton,12,Black/African American,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,220
20,Erik,Maddox,Erik Maddox,12,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,221
21,Edward,Hall,Edward Hall,13,Black/African American,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,222
22,Michael,Fischer,Michael Fischer,11,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,223
23,Christina,Gordon,Christina Gordon,11,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,224
24,Jose,Patrick,Jose Patrick,13,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,225
25,David,Brock,David Brock,13,Hispanic,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,226
26,Jillian,Pollard,Jillian Pollard,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,227
27,Teresa,Preston,Teresa Preston,11,Hispanic,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,228
28,Aaron,Fuller,Aaron Fuller,13,Black/African American,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,229
29,Darryl,Snyder,Darryl Snyder,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,230
30,Matthew,Garcia,Matthew Garcia,13,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,231
31,Timothy,Moore,Timothy Moore,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,232
32,Shannon,Adams,Shannon Adams,12,Black/African American,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,233
33,Hannah,Jones,Hannah Jones,11,Hispanic,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,234
34,Nicholas,Jackson,Nicholas Jackson,12,Multi-racial,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,235
35,Ashley,Burke,Ashley Burke,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,236
36,Richard,Mills,Richard Mills,12,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,237
37,Christopher,Johnson,Christopher Johnson,13,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,238
38,Victor,Thomas,Victor Thomas,11,White,Yes,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,239
39,Elizabeth,Moody,Elizabeth Moody,13,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,240
40,Carl,Garner,Carl Garner,11,White,No,7,Burley Middle School,Health/Physical Education,Donna Conley,2020,241
41,Kathleen,West,Kathleen West,13,White,No,7,Burley Middle School,Health/Physical Education,Patricia Figueroa,2020,242
42,Edward,Friedman,Edward Friedman,13,White,No,7,Burley Middle School,Health/Physical Education,Jamie Mathews,2020,243
